# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2128       2.482279707634e-11       5.595756330758e-13      -3.157418072468e-13       0.000000000000e+00       2.668895876216e-16       6.197343481102e-17       4.183922098656e-18 
 2129       2.471019315646e-11       5.620721316419e-13      -3.001023019486e-13       0.000000000000e+00       2.663283240514e-16       6.151312380759e-17       4.262198264970e-18 
 2130       2.459714732992e-11       5.646502781639e-13      -2.848167981904e-13       0.000000000000e+00       2.657684192651e-16       6.105234577374e-17       4.338676566381e-18 
 2131       2.448368683120e-11       5.673081527663e-13      -2.698896465784e-13       0.000000000000e+00       2.652098691820e-16       6.059119832931e-17       4.413355066448e-18 
 2132       2.436983899927e-11       5.700438277400e-13      -2.553252110866e-13       0.000000000000e+00       2.646526696881e-16       6.012977945942e-17       4.486231836469e-18 
 2133       2.425563127769e-11       5.728553675334e-13      -2.411278690713e-13       0.000000000000e+00       2.640968166360e-16       5.966818751485e-17       4.557304955502e-18 
 2134       2.414109121474e-11       5.757408287421e-13      -2.273020112854e-13       0.000000000000e+00       2.635423058453e-16       5.920652121248e-17       4.626572510376e-18 
 2135       2.402624646358e-11       5.786982601002e-13      -2.138520418932e-13       0.000000000000e+00       2.629891331020e-16       5.874487963573e-17       4.694032595711e-18 
 2136       2.391112478233e-11       5.817257024708e-13      -2.007823784846e-13       0.000000000000e+00       2.624372941587e-16       5.828336223494e-17       4.759683313928e-18 
 2137       2.379575403421e-11       5.848211888361e-13      -1.880974520898e-13       0.000000000000e+00       2.618867847345e-16       5.782206882786e-17       4.823522775268e-18 
 2138       2.368016218765e-11       5.879827442886e-13      -1.758017071936e-13       0.000000000000e+00       2.613376005151e-16       5.736109960003e-17       4.885549097802e-18 
 2139       2.356437731644e-11       5.912083860212e-13      -1.638996017500e-13       0.000000000000e+00       2.607897371526e-16       5.690055510523e-17       4.945760407454e-18 
 2140       2.344842759984e-11       5.944961233178e-13      -1.523956071965e-13       0.000000000000e+00       2.602431902654e-16       5.644053626589e-17       5.004154838008e-18 
 2141       2.333234132268e-11       5.978439575445e-13      -1.412942084689e-13       0.000000000000e+00       2.596979554384e-16       5.598114437352e-17       5.060730531128e-18 
 2142       2.321614687552e-11       6.012498821390e-13      -1.305999040157e-13       0.000000000000e+00       2.591540282227e-16       5.552248108918e-17       5.115485636373e-18 
 2143       2.309987170612e-11       6.047118646264e-13      -1.203161667159e-13       0.000000000000e+00       2.586114044114e-16       5.506463601648e-17       5.168427000016e-18 
 2144       2.298353916583e-11       6.082277925462e-13      -1.104423188461e-13       0.000000000000e+00       2.580700808694e-16       5.460764932720e-17       5.219596296355e-18 
 2145       2.286717164191e-11       6.117955271366e-13      -1.009766357956e-13       0.000000000000e+00       2.575300547092e-16       5.415154888126e-17       5.269044074935e-18 
 2146       2.275079160430e-11       6.154129212671e-13      -9.191738321223e-14       0.000000000000e+00       2.569913230155e-16       5.369636263101e-17       5.316821088188e-18 
 2147       2.263442160570e-11       6.190778194285e-13      -8.326281698937e-14       0.000000000000e+00       2.564538828453e-16       5.324211862129e-17       5.362978291680e-18 
 2148       2.251808428171e-11       6.227880577231e-13      -7.501118325351e-14       0.000000000000e+00       2.559177312278e-16       5.278884498956e-17       5.407566844343e-18 
 2149       2.240180235088e-11       6.265414638550e-13      -6.716071835151e-14       0.000000000000e+00       2.553828651646e-16       5.233656996601e-17       5.450638108729e-18 
 2150       2.228559861481e-11       6.303358571199e-13      -5.970964883800e-14       0.000000000000e+00       2.548492816290e-16       5.188532187364e-17       5.492243651242e-18 
 2151       2.216949595829e-11       6.341690483951e-13      -5.265619146268e-14       0.000000000000e+00       2.543169775668e-16       5.143512912836e-17       5.532435242387e-18 
 2152       2.205351734935e-11       6.380388401301e-13      -4.599855315772e-14       0.000000000000e+00       2.537859498955e-16       5.098602023915e-17       5.571264857008e-18 
 2153       2.193768583935e-11       6.419430263363e-13      -3.973493102505e-14       0.000000000000e+00       2.532561955050e-16       5.053802380807e-17       5.608784674531e-18 
 2154       2.182202456313e-11       6.458793925771e-13      -3.386351232374e-14       0.000000000000e+00       2.527277112568e-16       5.009116853042e-17       5.645047079207e-18 
 2155       2.170655673905e-11       6.498457159584e-13      -2.838247445733e-14       0.000000000000e+00       2.522004939845e-16       4.964548319486e-17       5.680104660353e-18 
 2156       2.159130566912e-11       6.538397651181e-13      -2.328998496120e-14       0.000000000000e+00       2.516745404937e-16       4.920099668344e-17       5.714010212595e-18 
 2157       2.147629473908e-11       6.578593002168e-13      -1.858420148990e-14       0.000000000000e+00       2.511498475616e-16       4.875773797179e-17       5.746816736108e-18 
 2158       2.136154741849e-11       6.619020729276e-13      -1.426327180448e-14       0.000000000000e+00       2.506264119375e-16       4.831573612915e-17       5.778577436860e-18 
 2159       2.124708726083e-11       6.659658264260e-13      -1.032533375987e-14       0.000000000000e+00       2.501042303421e-16       4.787502031850e-17       5.809345726855e-18 
 2160       2.113293790363e-11       6.700482953805e-13      -6.768515292222e-15       0.000000000000e+00       2.495832994682e-16       4.743561979668e-17       5.839175224370e-18 
 2161       2.101912306851e-11       6.741472059423e-13      -3.590934406218e-15       0.000000000000e+00       2.490636159800e-16       4.699756391446e-17       5.868119754204e-18 
 2162       2.090566656132e-11       6.782602757358e-13      -7.906991624650e-16       0.000000000000e+00       2.485451765135e-16       4.656088211667e-17       5.896233347915e-18 
 2163       2.079259227219e-11       6.823852138480e-13       1.634092335186e-15       0.000000000000e+00       2.480279776764e-16       4.612560394227e-17       5.923570244063e-18 
 2164       2.067992417568e-11       6.865197208196e-13       3.685351952286e-15       0.000000000000e+00       2.475120160478e-16       4.569175902450e-17       5.950184888453e-18 
 2165       2.056768633084e-11       6.906614886341e-13       5.365001536441e-15       0.000000000000e+00       2.469972881783e-16       4.525937709094e-17       5.976131934376e-18 
 2166       2.045590288131e-11       6.948082007086e-13       6.674972929966e-15       0.000000000000e+00       2.464837905900e-16       4.482848796360e-17       6.001466242853e-18 
 2167       2.034459805543e-11       6.989575318836e-13       7.617207982540e-15       0.000000000000e+00       2.459715197767e-16       4.439912155910e-17       6.026242882875e-18 
 2168       2.023379616633e-11       7.031071484134e-13       8.193658563857e-15       0.000000000000e+00       2.454604722034e-16       4.397130788868e-17       6.050517131644e-18 
 2169       2.012352161200e-11       7.072547079555e-13       8.406286576281e-15       0.000000000000e+00       2.449506443063e-16       4.354507705836e-17       6.074344474820e-18 
 2170       2.001379887543e-11       7.113978595617e-13       8.257063967500e-15       0.000000000000e+00       2.444420324932e-16       4.312045926902e-17       6.097780606755e-18 
 2171       1.990465252467e-11       7.155342436674e-13       7.747972743177e-15       0.000000000000e+00       2.439346331431e-16       4.269748481651e-17       6.120881430745e-18 
 2172       1.979610721296e-11       7.196614920820e-13       6.881004979606e-15       0.000000000000e+00       2.434284426063e-16       4.227618409175e-17       6.143703059262e-18 
 2173       1.968818767877e-11       7.237772279791e-13       5.658162836364e-15       0.000000000000e+00       2.429234572041e-16       4.185658758083e-17       6.166301814205e-18 
 2174       1.958091874596e-11       7.278790658865e-13       4.081458568964e-15       0.000000000000e+00       2.424196732293e-16       4.143872586512e-17       6.188734227133e-18 
 2175       1.947432532385e-11       7.319646116761e-13       2.152914541511e-15       0.000000000000e+00       2.419170869454e-16       4.102262962134e-17       6.211057039516e-18 
 2176       1.936843240728e-11       7.360314625545e-13      -1.254367606475e-16       0.000000000000e+00       2.414156945873e-16       4.060832962173e-17       6.233327202971e-18 
 2177       1.926326507677e-11       7.400772070526e-13      -2.751552718267e-15       0.000000000000e+00       2.409154923609e-16       4.019585673409e-17       6.255601879505e-18 
 2178       1.915884849857e-11       7.440994250160e-13      -5.723380565553e-15       0.000000000000e+00       2.404164764430e-16       3.978524192189e-17       6.277938441760e-18 
 2179       1.905520792476e-11       7.480956875951e-13      -9.038857377505e-15       0.000000000000e+00       2.399186429814e-16       3.937651624440e-17       6.300394473251e-18 
 2180       1.895236869339e-11       7.520635572349e-13      -1.269591005727e-14       0.000000000000e+00       2.394219880949e-16       3.896971085678e-17       6.323027768610e-18 
 2181       1.885035622850e-11       7.560005876656e-13      -1.669245532347e-14       0.000000000000e+00       2.389265078731e-16       3.856485701018e-17       6.345896333830e-18 
 2182       1.874919325135e-11       7.599045098600e-13      -2.102583477844e-14       0.000000000000e+00       2.384321986146e-16       3.816198525761e-17       6.369047037720e-18 
 2183       1.864889139321e-11       7.637737912911e-13      -2.569111599572e-14       0.000000000000e+00       2.379390575427e-16       3.776112306562e-17       6.392481482586e-18 
 2184       1.854945952647e-11       7.676070804069e-13      -3.068278000925e-14       0.000000000000e+00       2.374470820944e-16       3.736229718679e-17       6.416189905060e-18 
 2185       1.845090654850e-11       7.714030209985e-13      -3.599528517072e-14       0.000000000000e+00       2.369562696827e-16       3.696553445263e-17       6.440162504047e-18 
 2186       1.835324138162e-11       7.751602521944e-13      -4.162306712272e-14       0.000000000000e+00       2.364666176966e-16       3.657086177360e-17       6.464389440684e-18 
 2187       1.825647297321e-11       7.788774084557e-13      -4.756053877182e-14       0.000000000000e+00       2.359781235009e-16       3.617830613924e-17       6.488860838294e-18 
 2188       1.816061029566e-11       7.825531195707e-13      -5.380209026172e-14       0.000000000000e+00       2.354907844363e-16       3.578789461825e-17       6.513566782343e-18 
 2189       1.806566234645e-11       7.861860106496e-13      -6.034208894631e-14       0.000000000000e+00       2.350045978192e-16       3.539965435852e-17       6.538497320395e-18 
 2190       1.797163814812e-11       7.897747021195e-13      -6.717487936286e-14       0.000000000000e+00       2.345195609420e-16       3.501361258729e-17       6.563642462070e-18 
 2191       1.787854674836e-11       7.933178097191e-13      -7.429478320507e-14       0.000000000000e+00       2.340356710727e-16       3.462979661117e-17       6.588992178997e-18 
 2192       1.778639721997e-11       7.968139444934e-13      -8.169609929620e-14       0.000000000000e+00       2.335529254552e-16       3.424823381625e-17       6.614536404775e-18 
 2193       1.769519866096e-11       8.002617127887e-13      -8.937310356222e-14       0.000000000000e+00       2.330713213090e-16       3.386895166818e-17       6.640265034925e-18 
 2194       1.760496019449e-11       8.036597162471e-13      -9.732004900488e-14       0.000000000000e+00       2.325908558290e-16       3.349197771225e-17       6.666167926846e-18 
 2195       1.751569096896e-11       8.070065518015e-13      -1.055311656749e-13       0.000000000000e+00       2.321115261862e-16       3.311733957345e-17       6.692234899775e-18 
 2196       1.742740015802e-11       8.103008116703e-13      -1.140006606448e-13       0.000000000000e+00       2.316333295269e-16       3.274506495662e-17       6.718455734739e-18 
 2197       1.734009696058e-11       8.135410833524e-13      -1.227227179827e-13       0.000000000000e+00       2.311562629730e-16       3.237518164643e-17       6.744820174513e-18 
 2198       1.725379060085e-11       8.167259496217e-13      -1.316914987244e-13       0.000000000000e+00       2.306803236218e-16       3.200771750756e-17       6.771317923575e-18 
 2199       1.716849032836e-11       8.198539885219e-13      -1.409011408476e-13       0.000000000000e+00       2.302055085463e-16       3.164270048473e-17       6.797938648066e-18 
 2200       1.708420541797e-11       8.229237733615e-13      -1.503457592442e-13       0.000000000000e+00       2.297318147950e-16       3.128015860279e-17       6.824671975740e-18 
 2201       1.700094516995e-11       8.259338727085e-13      -1.600194456937e-13       0.000000000000e+00       2.292592393914e-16       3.092011996679e-17       6.851507495924e-18 
 2202       1.691871890993e-11       8.288828503850e-13      -1.699162688364e-13       0.000000000000e+00       2.287877793348e-16       3.056261276209e-17       6.878434759474e-18 
 2203       1.683753598898e-11       8.317692654625e-13      -1.800302741464e-13       0.000000000000e+00       2.283174315998e-16       3.020766525445e-17       6.905443278730e-18 
 2204       1.675740578362e-11       8.345916722560e-13      -1.903554839048e-13       0.000000000000e+00       2.278481931361e-16       2.985530579005e-17       6.932522527473e-18 
 2205       1.667833769584e-11       8.373486203193e-13      -2.008858971726e-13       0.000000000000e+00       2.273800608687e-16       2.950556279565e-17       6.959661940880e-18 
 2206       1.660034115312e-11       8.400386544396e-13      -2.116154897642e-13       0.000000000000e+00       2.269130316982e-16       2.915846477861e-17       6.986850915481e-18 
 2207       1.652342560848e-11       8.426603146324e-13      -2.225382142202e-13       0.000000000000e+00       2.264471024999e-16       2.881404032701e-17       7.014078809116e-18 
 2208       1.644760054048e-11       8.452121361360e-13      -2.336479997805e-13       0.000000000000e+00       2.259822701247e-16       2.847231810973e-17       7.041334940887e-18 
 2209       1.637287545326e-11       8.476926494066e-13      -2.449387523577e-13       0.000000000000e+00       2.255185313984e-16       2.813332687650e-17       7.068608591121e-18 
 2210       1.629925987657e-11       8.501003801131e-13      -2.564043545099e-13       0.000000000000e+00       2.250558831220e-16       2.779709545802e-17       7.095889001321e-18 
 2211       1.622676336577e-11       8.524338491316e-13      -2.680386654139e-13       0.000000000000e+00       2.245943220715e-16       2.746365276603e-17       7.123165374121e-18 
 2212       1.615539550188e-11       8.546915725405e-13      -2.798355208386e-13       0.000000000000e+00       2.241338449980e-16       2.713302779337e-17       7.150426873247e-18 
 2213       1.608516589159e-11       8.568720616149e-13      -2.917887331177e-13       0.000000000000e+00       2.236744486277e-16       2.680524961410e-17       7.177662623472e-18 
 2214       1.601608416731e-11       8.589738228220e-13      -3.038920911230e-13       0.000000000000e+00       2.232161296615e-16       2.648034738356e-17       7.204861710566e-18 
 2215       1.594815998717e-11       8.609953578153e-13      -3.161393602375e-13       0.000000000000e+00       2.227588847756e-16       2.615835033846e-17       7.232013181261e-18 
 2216       1.588140303505e-11       8.629351634296e-13      -3.285242823287e-13       0.000000000000e+00       2.223027106207e-16       2.583928779693e-17       7.259106043202e-18 
 2217       1.581582302061e-11       8.647917316759e-13      -3.410405757212e-13       0.000000000000e+00       2.218476038226e-16       2.552318915867e-17       7.286129264903e-18 
 2218       1.575142967932e-11       8.665635497360e-13      -3.536819351705e-13       0.000000000000e+00       2.213935609820e-16       2.521008390497e-17       7.313071775706e-18 
 2219       1.568823277248e-11       8.682490999575e-13      -3.664420318357e-13       0.000000000000e+00       2.209405786742e-16       2.490000159882e-17       7.339922465733e-18 
 2220       1.562624208724e-11       8.698468598484e-13      -3.793145132524e-13       0.000000000000e+00       2.204886534495e-16       2.459297188499e-17       7.366670185846e-18 
 2221       1.556546468602e-11       8.713555588572e-13      -3.922931120406e-13       0.000000000000e+00       2.200377820386e-16       2.428901961899e-17       7.393296881894e-18 
 2222       1.550589663491e-11       8.727749505729e-13      -4.053719728631e-13       0.000000000000e+00       2.195879619726e-16       2.398815021880e-17       7.419756948084e-18 
 2223       1.544753122076e-11       8.741050456045e-13      -4.185453275685e-13       0.000000000000e+00       2.191391909674e-16       2.369036421677e-17       7.445997737432e-18 
 2224       1.539036169687e-11       8.753458552591e-13      -4.318073866280e-13       0.000000000000e+00       2.186914667176e-16       2.339566212188e-17       7.471966414901e-18 
 2225       1.533438128291e-11       8.764973915425e-13      -4.451523391117e-13       0.000000000000e+00       2.182447868972e-16       2.310404441979e-17       7.497609957193e-18 
 2226       1.527958316487e-11       8.775596671610e-13      -4.585743526640e-13       0.000000000000e+00       2.177991491591e-16       2.281551157272e-17       7.522875152536e-18 
 2227       1.522596049506e-11       8.785326955216e-13      -4.720675734796e-13       0.000000000000e+00       2.173545511354e-16       2.253006401946e-17       7.547708600473e-18 
 2228       1.517350639201e-11       8.794164907336e-13      -4.856261262788e-13       0.000000000000e+00       2.169109904367e-16       2.224770217531e-17       7.572056711654e-18 
 2229       1.512221394050e-11       8.802110676094e-13      -4.992441142840e-13       0.000000000000e+00       2.164684646530e-16       2.196842643207e-17       7.595865707620e-18 
 2230       1.507207619145e-11       8.809164416657e-13      -5.129156191949e-13       0.000000000000e+00       2.160269713531e-16       2.169223715799e-17       7.619081620599e-18 
 2231       1.502308616192e-11       8.815326291241e-13      -5.266347011642e-13       0.000000000000e+00       2.155865080845e-16       2.141913469771e-17       7.641650293288e-18 
 2232       1.497523683506e-11       8.820596469128e-13      -5.403953987738e-13       0.000000000000e+00       2.151470723737e-16       2.114911937228e-17       7.663517378649e-18 
 2233       1.492852116005e-11       8.824975126670e-13      -5.541917290103e-13       0.000000000000e+00       2.147086617259e-16       2.088219147906e-17       7.684628339693e-18 
 2234       1.488293205210e-11       8.828462447305e-13      -5.680176872407e-13       0.000000000000e+00       2.142712736254e-16       2.061835129173e-17       7.704928449270e-18 
 2235       1.483846239236e-11       8.831058621562e-13      -5.818672471883e-13       0.000000000000e+00       2.138349055348e-16       2.035759906023e-17       7.724362789862e-18 
 2236       1.479510502791e-11       8.832763847075e-13      -5.957343609083e-13       0.000000000000e+00       2.133995548959e-16       2.009993501074e-17       7.742876253366e-18 
 2237       1.475285277172e-11       8.833578328591e-13      -6.096129587638e-13       0.000000000000e+00       2.129652191289e-16       1.984535934564e-17       7.760413540891e-18 
 2238       1.471169840258e-11       8.833502277983e-13      -6.234969494014e-13       0.000000000000e+00       2.125318956327e-16       1.959387224345e-17       7.776919162538e-18 
 2239       1.467163466509e-11       8.832535914258e-13      -6.373802197268e-13       0.000000000000e+00       2.120995817849e-16       1.934547385882e-17       7.792337437197e-18 
 2240       1.463265426961e-11       8.830679463568e-13      -6.512566348809e-13       0.000000000000e+00       2.116682749418e-16       1.910016432251e-17       7.806612492331e-18 
 2241       1.459474989219e-11       8.827933159220e-13      -6.651200382154e-13       0.000000000000e+00       2.112379724382e-16       1.885794374129e-17       7.819688263769e-18 
 2242       1.455791417459e-11       8.824297241688e-13      -6.789642512685e-13       0.000000000000e+00       2.108086715875e-16       1.861881219797e-17       7.831508495493e-18 
 2243       1.452213972418e-11       8.819771958622e-13      -6.927830737407e-13       0.000000000000e+00       2.103803696814e-16       1.838276975134e-17       7.842016739427e-18 
 2244       1.448741911390e-11       8.814357564857e-13      -7.065702834706e-13       0.000000000000e+00       2.099530639905e-16       1.814981643611e-17       7.851156355227e-18 
 2245       1.445374488229e-11       8.808054322426e-13      -7.203196364105e-13       0.000000000000e+00       2.095267517635e-16       1.791995226293e-17       7.858870510069e-18 
 2246       1.442110953336e-11       8.800862500568e-13      -7.340248666025e-13       0.000000000000e+00       2.091014302279e-16       1.769317721829e-17       7.865102178442e-18 
 2247       1.438950553658e-11       8.792782375741e-13      -7.476796861540e-13       0.000000000000e+00       2.086770965892e-16       1.746949126453e-17       7.869794141930e-18 
 2248       1.435892532688e-11       8.783814231630e-13      -7.612777852133e-13       0.000000000000e+00       2.082537480316e-16       1.724889433977e-17       7.872888989009e-18 
 2249       1.432936130455e-11       8.773958359157e-13      -7.748128319458e-13       0.000000000000e+00       2.078313817176e-16       1.703138635790e-17       7.874329114832e-18 
 2250       1.430080583522e-11       8.763215056495e-13      -7.882784725094e-13       0.000000000000e+00       2.074099947878e-16       1.681696720855e-17       7.874056721017e-18 
 2251       1.427325124982e-11       8.751584629072e-13      -8.016683310305e-13       0.000000000000e+00       2.069895843614e-16       1.660563675700e-17       7.872013815439e-18 
 2252       1.424668984456e-11       8.739067389589e-13      -8.149760095794e-13       0.000000000000e+00       2.065701475357e-16       1.639739484423e-17       7.868142212018e-18 
 2253       1.422111388084e-11       8.725663658024e-13      -8.281950881466e-13       0.000000000000e+00       2.061516813863e-16       1.619224128680e-17       7.862383530510e-18 
 2254       1.419651558526e-11       8.711373761646e-13      -8.413191246180e-13       0.000000000000e+00       2.057341829668e-16       1.599017587686e-17       7.854679196292e-18 
 2255       1.417288714953e-11       8.696198035022e-13      -8.543416547511e-13       0.000000000000e+00       2.053176493093e-16       1.579119838211e-17       7.844970440154e-18 
 2256       1.415022073048e-11       8.680136820032e-13      -8.672561921504e-13       0.000000000000e+00       2.049020774239e-16       1.559530854574e-17       7.833198298090e-18 
 2257       1.412850844997e-11       8.663190465875e-13      -8.800562282435e-13       0.000000000000e+00       2.044874642987e-16       1.540250608644e-17       7.819303611082e-18 
 2258       1.410774239489e-11       8.645359329082e-13      -8.927352322566e-13       0.000000000000e+00       2.040738069000e-16       1.521279069830e-17       7.803227024894e-18 
 2259       1.408791461708e-11       8.626643773525e-13      -9.052866511903e-13       0.000000000000e+00       2.036611021723e-16       1.502616205083e-17       7.784908989859e-18 
 2260       1.406901585705e-11       8.607045990311e-13      -9.177045226165e-13       0.000000000000e+00       2.032493472170e-16       1.484261953985e-17       7.764308122635e-18 
 2261       1.405103170601e-11       8.586575470329e-13      -9.299853174547e-13       0.000000000000e+00       2.028385398322e-16       1.466216153856e-17       7.741456421889e-18 
 2262       1.403394641892e-11       8.565243567176e-13      -9.421261090846e-13       0.000000000000e+00       2.024286779765e-16       1.448478614154e-17       7.716404409872e-18 
 2263       1.401774418836e-11       8.543061680541e-13      -9.541239615992e-13       0.000000000000e+00       2.020197595902e-16       1.431049141333e-17       7.689202803158e-18 
 2264       1.400240914449e-11       8.520041256265e-13      -9.659759297949e-13       0.000000000000e+00       2.016117825954e-16       1.413927538837e-17       7.659902512856e-18 
 2265       1.398792535502e-11       8.496193786386e-13      -9.776790591618e-13       0.000000000000e+00       2.012047448960e-16       1.397113607101e-17       7.628554644837e-18 
 2266       1.397427682506e-11       8.471530809199e-13      -9.892303858737e-13       0.000000000000e+00       2.007986443775e-16       1.380607143539e-17       7.595210499948e-18 
 2267       1.396144749711e-11       8.446063909305e-13      -1.000626936778e-12       0.000000000000e+00       2.003934789069e-16       1.364407942545e-17       7.559921574240e-18 
 2268       1.394942125096e-11       8.419804717666e-13      -1.011865729387e-12       0.000000000000e+00       1.999892463331e-16       1.348515795488e-17       7.522739559181e-18 
 2269       1.393818190365e-11       8.392764911656e-13      -1.022943771866e-12       0.000000000000e+00       1.995859444864e-16       1.332930490708e-17       7.483716341881e-18 
 2270       1.392771320933e-11       8.364956215117e-13      -1.033858063026e-12       0.000000000000e+00       1.991835711788e-16       1.317651813509e-17       7.442904005313e-18 
 2271       1.391799885927e-11       8.336390398410e-13      -1.044605592312e-12       0.000000000000e+00       1.987821242038e-16       1.302679546159e-17       7.400354828527e-18 
 2272       1.390902248175e-11       8.307079278468e-13      -1.055183339792e-12       0.000000000000e+00       1.983816013364e-16       1.288013467882e-17       7.356121286879e-18 
 2273       1.390076764197e-11       8.277034718849e-13      -1.065588276151e-12       0.000000000000e+00       1.979820003332e-16       1.273653354858e-17       7.310256052246e-18 
 2274       1.389321784202e-11       8.246268629793e-13      -1.075817362678e-12       0.000000000000e+00       1.975833189322e-16       1.259598980213e-17       7.262811993245e-18 
 2275       1.388635652079e-11       8.214792968267e-13      -1.085867551258e-12       0.000000000000e+00       1.971855548528e-16       1.245850114022e-17       7.213842175461e-18 
 2276       1.388016705388e-11       8.182619738027e-13      -1.095735784360e-12       0.000000000000e+00       1.967887057960e-16       1.232406523296e-17       7.163399861659e-18 
 2277       1.387463275355e-11       8.149760989664e-13      -1.105418995028e-12       0.000000000000e+00       1.963927694441e-16       1.219267971987e-17       7.111538512007e-18 
 2278       1.386973686866e-11       8.116228820661e-13      -1.114914106875e-12       0.000000000000e+00       1.959977434607e-16       1.206434220978e-17       7.058311784301e-18 
 2279       1.386546258457e-11       8.082035375447e-13      -1.124218034064e-12       0.000000000000e+00       1.956036254908e-16       1.193905028079e-17       7.003773534177e-18 
 2280       1.386179302307e-11       8.047192845444e-13      -1.133327681310e-12       0.000000000000e+00       1.952104131609e-16       1.181680148027e-17       6.947977815339e-18 
 2281       1.385871124235e-11       8.011713469128e-13      -1.142239943859e-12       0.000000000000e+00       1.948181040786e-16       1.169759332475e-17       6.890978879775e-18 
 2282       1.385620023687e-11       7.975609532075e-13      -1.150951707486e-12       0.000000000000e+00       1.944266958328e-16       1.158142329995e-17       6.832831177980e-18 
 2283       1.385424293734e-11       7.938893367021e-13      -1.159459848482e-12       0.000000000000e+00       1.940361859938e-16       1.146828886069e-17       6.773589359174e-18 
 2284       1.385282221061e-11       7.901577353908e-13      -1.167761233642e-12       0.000000000000e+00       1.936465721128e-16       1.135818743087e-17       6.713308271523e-18 
 2285       1.385192085962e-11       7.863673919942e-13      -1.175852720262e-12       0.000000000000e+00       1.932578517227e-16       1.125111640339e-17       6.652042962361e-18 
 2286       1.385152162333e-11       7.825195539644e-13      -1.183731156121e-12       0.000000000000e+00       1.928700223371e-16       1.114707314019e-17       6.589848678409e-18 
 2287       1.385160717663e-11       7.786154734905e-13      -1.191393379476e-12       0.000000000000e+00       1.924830814510e-16       1.104605497211e-17       6.526780865996e-18 
 2288       1.385216013028e-11       7.746564075035e-13      -1.198836219052e-12       0.000000000000e+00       1.920970265404e-16       1.094805919892e-17       6.462895171277e-18 
 2289       1.385316303086e-11       7.706436176821e-13      -1.206056494030e-12       0.000000000000e+00       1.917118550627e-16       1.085308308925e-17       6.398247440457e-18 
 2290       1.385459836065e-11       7.665783704577e-13      -1.213051014038e-12       0.000000000000e+00       1.913275644559e-16       1.076112388053e-17       6.332893720010e-18 
 2291       1.385644853761e-11       7.624619370199e-13      -1.219816579144e-12       0.000000000000e+00       1.909441521394e-16       1.067217877899e-17       6.266890256900e-18 
 2292       1.385869591527e-11       7.582955933213e-13      -1.226349979841e-12       0.000000000000e+00       1.905616155136e-16       1.058624495958e-17       6.200293498797e-18 
 2293       1.386132278268e-11       7.540806200838e-13      -1.232647997041e-12       0.000000000000e+00       1.901799519597e-16       1.050331956596e-17       6.133160094306e-18 
 2294       1.386431136432e-11       7.498183028027e-13      -1.238707402064e-12       0.000000000000e+00       1.897991588401e-16       1.042339971044e-17       6.065546893177e-18 
 2295       1.386764382007e-11       7.455099317531e-13      -1.244524956627e-12       0.000000000000e+00       1.894192334980e-16       1.034648247391e-17       5.997510946535e-18 
 2296       1.387130224507e-11       7.411568019945e-13      -1.250097412837e-12       0.000000000000e+00       1.890401732576e-16       1.027256490587e-17       5.929109507093e-18 
 2297       1.387526866973e-11       7.367602133762e-13      -1.255421513178e-12       0.000000000000e+00       1.886619754241e-16       1.020164402432e-17       5.860400029378e-18 
 2298       1.387952505959e-11       7.323214705430e-13      -1.260493990503e-12       0.000000000000e+00       1.882846372832e-16       1.013371681574e-17       5.791440169948e-18 
 2299       1.388405388826e-11       7.278419080285e-13      -1.265312262406e-12       0.000000000000e+00       1.879081562584e-16       1.006877759095e-17       5.722285406818e-18 
 2300       1.388883986036e-11       7.233229657006e-13      -1.269876519191e-12       0.000000000000e+00       1.875325303803e-16       1.000681003430e-17       5.652981880734e-18 
 2301       1.389386819937e-11       7.187661138073e-13      -1.274187649178e-12       0.000000000000e+00       1.871577578201e-16       9.947795103736e-18       5.583573508748e-18 
 2302       1.389912407565e-11       7.141728279377e-13      -1.278246545539e-12       0.000000000000e+00       1.867838367328e-16       9.891713670248e-18       5.514104361044e-18 
 2303       1.390459260635e-11       7.095445890275e-13      -1.282054106298e-12       0.000000000000e+00       1.864107652576e-16       9.838546517738e-18       5.444618661103e-18 
 2304       1.391025885537e-11       7.048828833657e-13      -1.285611234342e-12       0.000000000000e+00       1.860385415176e-16       9.788274342931e-18       5.375160785867e-18 
 2305       1.391610783325e-11       7.001892025997e-13      -1.288918837423e-12       0.000000000000e+00       1.856671636198e-16       9.740877755273e-18       5.305775265909e-18 
 2306       1.392212449719e-11       6.954650437415e-13      -1.291977828167e-12       0.000000000000e+00       1.852966296553e-16       9.696337276826e-18       5.236506785596e-18 
 2307       1.392829375093e-11       6.907119091736e-13      -1.294789124076e-12       0.000000000000e+00       1.849269376992e-16       9.654633342166e-18       5.167400183256e-18 
